Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
495	1	-277.2894	0	-277.2894	2.15148	54.46463
496	0	-209.4223	0	-209.4223	4.484768	33.00224
497	1	-286.059	0	-286.059	2.668925	58.05362
498	0	-166.0207	0	-166.0207	5.72528	23.98578
499	1	-285.0369	0	-285.0369	2.303121	58.22162
500	0	-120.5932	0	-120.5932	7.488258	17.06475
501	1	-270.5075	0	-270.5075	2.6437	52.24204
502	0	-130.4486	0	-130.4486	8.546765	18.16807
503	1	-272.0321	0	-272.0321	2.804714	52.62076
504	0	-72.07655	0	-72.07655	11.38603	11.86199
505	1	-241.5233	0	-241.5233	3.369467	42.06322
506	0	-50.87342	0	-50.87342	12.07705	10.07479
507	1	-251.4469	0	-251.4469	2.773385	45.24827
508	0	-51.47376	0	-51.47376	13.54061	10.14899
509	1	-275.1512	0	-275.1512	2.341953	53.9956
510	0	-36.96183	0	-36.96183	16.00992	9.058905
511	1	-279.7732	0	-279.7732	2.311615	55.94488
512	0	-76.89441	0	-76.89441	12.22599	12.2133
513	1	-243.2736	0	-243.2736	2.783748	42.32384
514	0	-70.89766	0	-70.89766	10.8159	11.74763
515	1	-210.6089	0	-210.6089	4.026141	33.46184
516	0	-103.4138	0	-103.4138	9.685729	14.96059
517	1	-219.1868	0	-219.1868	3.752658	35.67027
518	0	-94.35097	0	-94.35097	9.911583	14.01472
519	1	-221.2147	0	-221.2147	3.672721	36.21168
520	0	-86.73086	0	-86.73086	10.88561	13.2053
521	1	-223.568	0	-223.568	3.664858	36.85298
522	0	-112.1485	0	-112.1485	7.7176	15.98519
523	1	-214.4729	0	-214.4729	4.37096	34.22833
524	0	-111.2464	0	-111.2464	9.395484	15.82543
525	1	-193.8628	0	-193.8628	4.589407	29.53337
526	0	-108.9378	0	-108.9378	9.037254	15.62451
527	1	-186.8413	0	-186.8413	4.377099	27.91058
528	0	-145.6991	0	-145.6991	5.540581	20.32525
529	1	-190.9242	0	-190.9242	5.651576	28.39817
530	0	-164.1983	0	-164.1983	5.592215	23.6677
531	1	-190.7933	0	-190.7933	5.004317	28.78963
532	0	-176.7893	0	-176.7893	5.454197	25.96164
533	1	-166.5793	0	-166.5793	5.110611	24.0039
534	0	-147.4062	0	-147.4062	6.976095	20.80481
535	1	-186.7387	0	-186.7387	5.348548	27.84488
536	0	-120.8678	0	-120.8678	7.771998	17.11579
537	1	-182.3485	0	-182.3485	4.921469	27.10381
538	0	-113.2	0	-113.2	7.741655	16.12499
539	1	-197.0798	0	-197.0798	4.598687	30.2322
540	0	-127.9767	0	-127.9767	6.873704	18.00067
541	1	-200.5045	0	-200.5045	3.948828	30.8992
542	0	-162.0522	0	-162.0522	5.833395	23.29018
543	1	-219.6724	0	-219.6724	3.591239	35.76499
544	0	-151.0521	0	-151.0521	6.713303	21.39798
545	1	-231.6731	0	-231.6731	3.227549	39.06974
546	0	-121.5579	0	-121.5579	7.707637	17.20428
547	1	-260.8898	0	-260.8898	2.929148	48.57365
548	0	-104.3388	0	-104.3388	8.750559	15.12005
549	1	-225.9522	0	-225.9522	4.097406	37.1991
550	0	-129.216	0	-129.216	8.024567	18.14914
551	1	-186.7363	0	-186.7363	4.926303	27.99461
552	0	-130.2468	0	-130.2468	7.199642	18.36069
553	1	-211.5482	0	-211.5482	4.113382	33.67984
554	0	-164.6679	0	-164.6679	5.043962	23.59343
555	1	-214.8735	0	-214.8735	3.393317	34.19317
556	0	-140.6206	0	-140.6206	7.210226	19.79972
557	1	-232.6209	0	-232.6209	3.124113	39.26578
558	0	-145.4242	0	-145.4242	6.592922	20.56819
559	1	-243.3856	0	-243.3856	3.34263	42.63672
560	0	-144.2643	0	-144.2643	6.438471	20.3892
561	1	-229.0857	0	-229.0857	3.35788	38.36655
562	0	-145.5644	0	-145.5644	5.865967	20.47712
563	1	-254.9486	0	-254.9486	2.531314	46.10703
564	0	-144.7023	0	-144.7023	6.689366	20.45393
565	1	-265.0386	0	-265.0386	2.338017	49.66442
566	0	-150.2187	0	-150.2187	6.524572	21.30497
567	1	-257.4248	0	-257.4248	2.964046	47.36982
568	0	-155.7051	0	-155.7051	6.275714	22.19542
569	1	-201.4431	0	-201.4431	3.991416	31.16536
570	0	-121.0945	0	-121.0945	8.787755	17.02708
571	1	-216.1217	0	-216.1217	3.763531	34.856
572	0	-160.33	0	-160.33	5.626942	22.98146
573	1	-259.1381	0	-259.1381	2.918865	47.98269
574	0	-112.9993	0	-112.9993	9.175398	16.05211
575	1	-302.997	0	-302.997	2.180187	66.35704
576	0	-123.9854	0	-123.9854	8.045161	17.49502
577	1	-253.7949	0	-253.7949	3.348937	45.74028
578	0	-91.12584	0	-91.12584	9.813814	13.69133
579	1	-246.9006	0	-246.9006	3.497943	43.49241
580	0	-93.54122	0	-93.54122	8.381448	13.8123
581	1	-274.7822	0	-274.7822	3.007319	53.10766
582	0	-80.36579	0	-80.36579	9.97091	12.60834
583	1	-272.2541	0	-272.2541	2.394723	52.84769
584	0	-51.41546	0	-51.41546	14.1689	10.11812
585	1	-299.9349	0	-299.9349	2.134253	65.00783
586	0	-63.11167	0	-63.11167	12.13714	11.08746
587	1	-278.6968	0	-278.6968	2.670655	55.29197
588	0	-56.70722	0	-56.70722	12.8531	10.56243
589	1	-258.8808	0	-258.8808	2.916785	47.89585
590	0	-38.88041	0	-38.88041	12.76468	9.167396
591	1	-314.3256	0	-314.3256	1.900847	72.35998
592	0	-19.19777	0	-19.19777	17.38469	7.944624
593	1	-351.4481	0	-351.4481	1.326202	95.14786
594	0	-32.64263	0	-32.64263	13.59914	8.762541
595	1	-331.2172	0	-331.2172	1.688702	82.01769
596	0	-72.96838	0	-72.96838	10.52069	11.9246
597	1	-353.4947	0	-353.4947	1.350626	96.76301
598	0	-57.18442	0	-57.18442	12.09093	10.59779
599	1	-384.5619	0	-384.5619	1.116373	121.9032
600	0	-50.9533	0	-50.9533	13.58121	10.10949
601	1	-389.9108	0	-389.9108	1.079531	126.8285
602	0	-58.20406	0	-58.20406	10.75702	10.56449
603	1	-403.1666	0	-403.1666	0.8292141	138.2125
604	0	-56.8984	0	-56.8984	13.35756	10.55937
605	1	-396.2947	0	-396.2947	1.042782	132.9433
606	0	-108.1914	0	-108.1914	9.147599	15.53113
607	1	-389.5679	0	-389.5679	1.089998	126.4892
608	0	-87.87093	0	-87.87093	8.894234	13.26824
609	1	-424.7596	0	-424.7596	0.8249816	164.2591
610	0	-77.00401	0	-77.00401	11.9536	12.25087
611	1	-448.2388	0	-448.2388	0.700443	195.4797
612	0	-103.0978	0	-103.0978	8.299441	14.94229
613	1	-468.5354	0	-468.5354	0.6445452	226.52
614	0	-111.232	0	-111.232	9.051819	15.87652
615	1	-485.1653	0	-485.1653	0.5412567	256.9485
616	0	-113.6419	0	-113.6419	7.921218	16.20149
617	1	-448.3056	0	-448.3056	0.7420771	195.0953
618	0	-71.48561	0	-71.48561	11.41653	11.80964
619	1	-437.1339	0	-437.1339	0.7250735	179.9516
620	0	-112.013	0	-112.013	7.407604	15.89708
621	1	-489.6571	0	-489.6571	0.4635199	264.6087
622	0	-131.0376	0	-131.0376	7.432141	18.46378
623	1	-500.5401	0	-500.5401	0.4671594	288.1019
624	0	-156.3387	0	-156.3387	6.921683	22.10772
625	1	-535.0338	0	-535.0338	0.3554007	371.9556
626	0	-142.7248	0	-142.7248	6.474969	20.15324
627	1	-597.1611	0	-597.1611	0.2725848	581.5519
628	0	-141.4403	0	-141.4403	5.966061	19.82181
629	1	-595.7966	0	-595.7966	0.2111745	581.0794
630	0	-157.8747	0	-157.8747	5.44334	22.48957
631	1	-585.5611	0	-585.5611	0.2745333	538.672
632	0	-163.8114	0	-163.8114	6.069686	23.5487
633	1	-607.2868	0	-607.2868	0.2103169	635.4708
634	0	-153.3736	0	-153.3736	5.895215	21.81311
635	1	-584.4608	0	-584.4608	0.2471749	536.53
636	0	-157.1625	0	-157.1625	6.186653	22.44149
637	1	-567.6024	0	-567.6024	0.2608418	471.6308
638	0	-116.0952	0	-116.0952	7.192749	16.39302
639	1	-566.0295	0	-566.0295	0.2837749	468.0458
640	0	-97.75965	0	-97.75965	8.67125	14.35969
641	1	-591.4403	0	-591.4403	0.2510034	564.4163
642	0	-92.09376	0	-92.09376	10.30529	13.76291
643	1	-595.7948	0	-595.7948	0.2417873	583.0607
644	0	-83.97349	0	-83.97349	11.19209	12.92675
645	1	-609.1512	0	-609.1512	0.1810852	636.8163
646	0	-65.47005	0	-65.47005	12.70503	11.25445
647	1	-595.2839	0	-595.2839	0.2082426	577.7378
648	0	-61.81101	0	-61.81101	11.26149	10.95198
649	1	-605.1017	0	-605.1017	0.2363202	622.8717
650	0	-86.95264	0	-86.95264	9.319474	13.23169
651	1	-574.2039	0	-574.2039	0.2875135	496.5338
652	0	-8.813888	0	-8.813888	16.40164	7.320572
653	1	-575.3526	0	-575.3526	0.2718419	501.5615
654	0	-52.32428	0	-52.32428	12.81485	10.22113
655	1	-582.1736	0	-582.1736	0.2789044	525.727
656	0	-131.704	0	-131.704	6.771728	18.5272
657	1	-608.4724	0	-608.4724	0.2354852	637.3657
658	0	-119.2886	0	-119.2886	7.936498	16.91418
659	1	-617.7271	0	-617.7271	0.2173033	683.3799
660	0	-116.7452	0	-116.7452	7.634198	16.57199
661	1	-653.2039	0	-653.2039	0.1726668	885.786
662	0	-158.0732	0	-158.0732	6.321572	22.56303
663	1	-651.9708	0	-651.9708	0.1612361	883.6007
664	0	-156.638	0	-156.638	5.666734	22.33505
665	1	-641.5786	0	-641.5786	0.2036424	803.3179
666	0	-157.4929	0	-157.4929	6.135556	22.50141
667	1	-712.2689	0	-712.2689	0.1086413	1375.872
668	0	-158.4076	0	-158.4076	5.363819	22.55491
669	1	-739.5084	0	-739.5084	0.08842524	1684.184
670	0	-155.2256	0	-155.2256	5.594782	22.06406
671	1	-746.4098	0	-746.4098	0.08385893	1772.844
672	0	-162.147	0	-162.147	6.223798	23.23708
673	1	-723.9621	0	-723.9621	0.09130437	1508.175
674	0	-157.3528	0	-157.3528	5.650122	22.45767
675	1	-727.5419	0	-727.5419	0.08804298	1548.937
676	0	-136.6115	0	-136.6115	6.538529	19.2221
677	1	-769.9342	0	-769.9342	0.06893261	2114.17
678	0	-198.7747	0	-198.7747	4.815224	30.50568
679	1	-805.1816	0	-805.1816	0.0486621	2753.185
680	0	-188.4027	0	-188.4027	4.508068	28.32315
681	1	-794.1846	0	-794.1846	0.05116574	2535.9
682	0	-183.6019	0	-183.6019	5.440932	27.2171
683	1	-754.1327	0	-754.1327	0.07801828	1879.646
684	0	-149.7153	0	-149.7153	6.416385	21.23731
685	1	-773.3913	0	-773.3913	0.06266735	2175.448
686	0	-163.6238	0	-163.6238	6.516974	23.36286
687	1	-748.5484	0	-748.5484	0.07554643	1809.702
688	0	-137.3788	0	-137.3788	6.706479	19.36066
689	1	-815.7051	0	-815.7051	0.04738237	2973.717
690	0	-115.2768	0	-115.2768	7.177891	16.27447
691	1	-813.1342	0	-813.1342	0.04644756	2920.304
692	0	-84.47513	0	-84.47513	10.72902	13.00838
693	1	-806.1104	0	-806.1104	0.05218513	2765.923
694	0	-76.94642	0	-76.94642	10.52786	12.30294
695	1	-780.5642	0	-780.5642	0.05133282	2270.885
696	0	-77.04491	0	-77.04491	9.757548	12.2488
697	1	-766.2467	0	-766.2467	0.06879321	2060.88
698	0	-80.71377	0	-80.71377	10.14063	12.65299
699	1	-746.8368	0	-746.8368	0.07816775	1786.021
700	0	-86.76198	0	-86.76198	9.877376	13.24837
701	1	-771.1952	0	-771.1952	0.06075475	2138.919
702	0	-101.199	0	-101.199	8.75669	14.76157
703	1	-782.2482	0	-782.2482	0.06430131	2311.945
704	0	-92.74002	0	-92.74002	9.224237	13.84745
705	1	-755.2893	0	-755.2893	0.07333435	1901.509
706	0	-111.6639	0	-111.6639	9.359095	15.87638
707	1	-758.4644	0	-758.4644	0.06818598	1947.547
708	0	-100.7733	0	-100.7733	8.826126	14.71644
709	1	-769.7607	0	-769.7607	0.06124078	2116.085
710	0	-90.57203	0	-90.57203	12.17433	13.3425
711	1	-757.2418	0	-757.2418	0.07685299	1922.17
712	0	-109.214	0	-109.214	8.43462	15.68333
713	1	-764.3281	0	-764.3281	0.07599117	2017.19
714	0	-110.3707	0	-110.3707	7.939722	15.79094
715	1	-740.9515	0	-740.9515	0.08830167	1700.746
716	0	-133.7579	0	-133.7579	7.186405	18.84889
717	1	-756.2369	0	-756.2369	0.05959444	1885.885
718	0	-70.71666	0	-70.71666	10.04438	11.65268
719	1	-825.4781	0	-825.4781	0.04335444	3198.797
720	0	-59.53531	0	-59.53531	14.22049	10.68619
721	1	-822.3518	0	-822.3518	0.04092856	3122.093
722	0	-72.7659	0	-72.7659	10.07836	11.86128
723	1	-823.5187	0	-823.5187	0.04486871	3150.461
724	0	-62.98174	0	-62.98174	12.61534	11.06283
725	1	-828.5012	0	-828.5012	0.04654551	3250.418
726	0	-74.21782	0	-74.21782	11.90147	12.02173
727	1	-814.6739	0	-814.6739	0.04503035	2953.514
728	0	-61.35418	0	-61.35418	9.739082	10.63504
729	1	-764.2628	0	-764.2628	0.06924155	2031.547
730	0	-41.44975	0	-41.44975	13.63196	9.410899
731	1	-766.923	0	-766.923	0.07304286	2061.009
732	0	-25.96877	0	-25.96877	18.03165	8.301466
733	1	-749.6267	0	-749.6267	0.07153095	1823.3
734	0	-17.99111	0	-17.99111	17.83472	7.864904
735	1	-773.7731	0	-773.7731	0.0668551	2175.5
736	0	-27.4114	0	-27.4114	14.99022	8.458944
737	1	-797.4986	0	-797.4986	0.04740587	2589.599
738	0	-43.60143	0	-43.60143	12.09302	9.47464
739	1	-757.156	0	-757.156	0.07182792	1928.371
740	0	-10.70021	0	-10.70021	17.0131	7.451595
741	1	-762.9789	0	-762.9789	0.07380574	2005.27
742	0	-21.92471	0	-21.92471	18.59306	8.049878
743	1	-790.7458	0	-790.7458	0.06594304	2434.856
744	0	-8.454097	0	-8.454097	17.74255	7.329854
745	1	-764.5336	0	-764.5336	0.07596973	2019.963
746	0	45.26956	0	45.26956	24.85302	4.844537
747	1	-734.5106	0	-734.5106	0.08787841	1628.263
748	0	53.48264	0	53.48264	31.02196	4.541498
749	1	-777.7905	0	-777.7905	0.06669491	2236.106
750	0	48.11604	0	48.11604	24.14116	4.712865
751	1	-758.5335	0	-758.5335	0.06961681	1948.779
752	0	77.38632	0	77.38632	36.602	3.775655
753	1	-724.5971	0	-724.5971	0.0859729	1514.624
754	0	82.38284	0	82.38284	33.09266	3.635097
755	1	-759.9893	0	-759.9893	0.07480881	1962.777
756	0	90.35206	0	90.35206	31.20083	3.357512
757	1	-724.9327	0	-724.9327	0.08477436	1517.643
758	0	58.99381	0	58.99381	29.48614	4.369088
759	1	-749.1499	0	-749.1499	0.08364409	1806.017
760	0	58.91565	0	58.91565	24.31137	4.273263
761	1	-700.0785	0	-700.0785	0.1089044	1263.609
762	0	67.98715	0	67.98715	35.40639	4.048743
763	1	-670.2607	0	-670.2607	0.1375803	1012.817
764	0	59.07743	0	59.07743	27.64334	4.355487
765	1	-672.124	0	-672.124	0.1528609	1016.756
766	0	39.84653	0	39.84653	25.10433	5.064162
767	1	-678.5402	0	-678.5402	0.1204962	1076.606
768	0	19.15426	0	19.15426	20.85664	5.928545
769	1	-691.7137	0	-691.7137	0.1254332	1182.465
770	0	-54.03778	0	-54.03778	11.65299	10.30615
771	1	-717.5103	0	-717.5103	0.1085392	1424.287
772	0	-73.48749	0	-73.48749	11.75645	11.96958
773	1	-722.9093	0	-722.9093	0.09037085	1496.755
774	0	-54.5687	0	-54.5687	11.63641	10.35023
775	1	-701.1973	0	-701.1973	0.1122043	1272.327
776	0	-58.91176	0	-58.91176	12.61782	10.74016
777	1	-653.0441	0	-653.0441	0.1868099	874.7475
778	0	-59.98416	0	-59.98416	12.19216	10.83009
779	1	-555.0322	0	-555.0322	0.2765226	427.9172
780	0	-80.42722	0	-80.42722	9.638903	12.58159
781	1	-565.6178	0	-565.6178	0.2795899	466.4082
782	0	-157.1974	0	-157.1974	6.566587	22.36209
783	1	-543.6744	0	-543.6744	0.3128675	395.1655
784	0	-147.5264	0	-147.5264	5.931518	20.83231
785	1	-562.4886	0	-562.4886	0.286968	455.7605
786	0	-154.8469	0	-154.8469	5.581831	21.99183
787	1	-561.8793	0	-561.8793	0.2630231	450.2331
788	0	-158.5095	0	-158.5095	5.352634	22.56886
789	1	-540.4059	0	-540.4059	0.3770382	386.0077
790	0	-158.676	0	-158.676	5.679038	22.69665
791	1	-566.655	0	-566.655	0.3027614	469.6253
792	0	-158.5161	0	-158.5161	6.198472	22.65826
793	1	-560.9501	0	-560.9501	0.3166128	450.1269
794	0	-147.0529	0	-147.0529	7.137547	20.71294
795	1	-565.0292	0	-565.0292	0.2922291	464.638
796	0	-147.4666	0	-147.4666	5.474631	20.60009
797	1	-545.1975	0	-545.1975	0.3272561	400.9847
798	0	-210.1793	0	-210.1793	3.328662	32.67076
799	1	-585.8177	0	-585.8177	0.2839653	537.7357
800	0	-210.4969	0	-210.4969	4.949694	32.79096
801	1	-594.1771	0	-594.1771	0.2248669	576.1993
802	0	-226.6719	0	-226.6719	3.59425	37.71375
803	1	-572.4732	0	-572.4732	0.2670001	490.7895
804	0	-231.365	0	-231.365	3.087321	38.81128
805	1	-574.9276	0	-574.9276	0.2709103	500.0074
806	0	-244.3236	0	-244.3236	3.260815	42.97323
807	1	-558.9695	0	-558.9695	0.2926772	443.9287
808	0	-205.2306	0	-205.2306	3.849013	32.0356
809	1	-581.7906	0	-581.7906	0.2540623	526.0733
810	0	-228.2457	0	-228.2457	3.337657	38.10421
811	1	-535.7353	0	-535.7353	0.3278724	372.146
812	0	-188.5456	0	-188.5456	4.376136	28.29942
813	1	-550.8712	0	-550.8712	0.3212929	418.3627
814	0	-141.6851	0	-141.6851	7.197399	19.94986
815	1	-580.9544	0	-580.9544	0.2723579	522.1187
816	0	-116.3415	0	-116.3415	7.837222	16.5381
817	1	-576.3902	0	-576.3902	0.253689	504.7777
818	0	-122.6593	0	-122.6593	7.104082	17.2884
819	1	-615.6412	0	-615.6412	0.2109595	675.0886
820	0	-106.9522	0	-106.9522	8.410007	15.41397
821	1	-558.899	0	-558.899	0.3217617	443.3142
822	0	-96.73682	0	-96.73682	8.779768	14.25447
823	1	-540.3575	0	-540.3575	0.3165203	385.0743
824	0	-105.506	0	-105.506	9.692799	15.17554
825	1	-569.6295	0	-569.6295	0.2883799	480.5876
826	0	-103.0771	0	-103.0771	10.53001	14.78454
827	1	-540.5696	0	-540.5696	0.2886228	379.8921
828	0	-133.0067	0	-133.0067	7.045515	18.74381
829	1	-531.6588	0	-531.6588	0.3716	362.8426
830	0	-86.79503	0	-86.79503	12.06438	13.05133
831	1	-526.0627	0	-526.0627	0.4477194	344.8099
832	0	-73.99805	0	-73.99805	11.07161	12.03664
833	1	-535.0622	0	-535.0622	0.364744	372.1051
834	0	-123.7063	0	-123.7063	7.029829	17.42028
835	1	-516.0597	0	-516.0597	0.4103305	323.1787
836	0	-137.132	0	-137.132	7.32243	19.30153
837	1	-529.513	0	-529.513	0.3561202	356.4679
838	0	-155.1641	0	-155.1641	5.675403	22.07728
839	1	-459.9757	0	-459.9757	0.6402868	213.2617
840	0	-119.6598	0	-119.6598	7.65841	16.95535
841	1	-491.5884	0	-491.5884	0.5291009	269.2003
842	0	-78.8223	0	-78.8223	11.08048	12.47198
843	1	-478.9574	0	-478.9574	0.5288853	245.3239
844	0	-100.2144	0	-100.2144	9.52977	14.64301
845	1	-486.6363	0	-486.6363	0.4470447	256.6816
846	0	-128.0943	0	-128.0943	9.659316	17.51898
847	1	-487.573	0	-487.573	0.562324	260.7633
848	0	-109.6207	0	-109.6207	8.839446	15.71789
849	1	-467.2494	0	-467.2494	0.59909	225.0956
850	0	-130.3749	0	-130.3749	7.481236	18.37153
851	1	-463.6147	0	-463.6147	0.5477517	217.4955
852	0	-131.5699	0	-131.5699	6.535739	18.45019
853	1	-454.0189	0	-454.0189	0.5297791	198.2664
854	0	-149.0313	0	-149.0313	6.026716	21.10645
855	1	-448.1584	0	-448.1584	0.6458771	194.9347
856	0	-155.5663	0	-155.5663	6.779236	22.04842
857	1	-451.6441	0	-451.6441	0.7146502	200.1477
858	0	-193.5943	0	-193.5943	4.513158	29.47507
859	1	-438.8139	0	-438.8139	0.8471972	180.7701
860	0	-192.1607	0	-192.1607	4.852974	29.12118
861	1	-433.7082	0	-433.7082	0.8127421	175.2634
862	0	-196.1475	0	-196.1475	4.583101	30.03228
863	1	-387.7027	0	-387.7027	1.103962	124.7539
864	0	-164.6435	0	-164.6435	5.518522	23.74259
865	1	-385.1791	0	-385.1791	1.348189	120.2589
866	0	-193.5876	0	-193.5876	4.571224	29.4742
867	1	-404.9265	0	-404.9265	0.8753191	141.2779
868	0	-210.884	0	-210.884	4.174222	33.50177
869	1	-436.2023	0	-436.2023	0.7696927	178.7721
870	0	-214.4061	0	-214.4061	4.266144	34.29048
871	1	-445.7691	0	-445.7691	0.7908862	190.709
872	0	-176.2881	0	-176.2881	5.175305	25.90547
873	1	-458.8892	0	-458.8892	0.7167205	210.2226
874	0	-194.0648	0	-194.0648	4.137697	29.44764
875	1	-460.1007	0	-460.1007	0.6121103	213.3665
876	0	-158.6867	0	-158.6867	6.190555	22.68718
877	1	-492.5636	0	-492.5636	0.4818097	271.4324
878	0	-212.5454	0	-212.5454	4.181749	33.89655
879	1	-481.2417	0	-481.2417	0.6634718	245.0927
880	0	-175.2872	0	-175.2872	5.267988	25.71105
881	1	-476.9185	0	-476.9185	0.6157254	240.7175
882	0	-148.275	0	-148.275	6.128556	20.99811
883	1	-500.6941	0	-500.6941	0.4722873	288.4184
884	0	-122.55	0	-122.55	7.578085	17.33075
885	1	-495.7836	0	-495.7836	0.4379802	276.5693
886	0	-140.1323	0	-140.1323	6.405665	19.74193
887	1	-508.4443	0	-508.4443	0.4084754	304.5062
888	0	-108.3979	0	-108.3979	8.133979	15.56768
889	1	-511.5082	0	-511.5082	0.3665501	307.8312
890	0	-102.4384	0	-102.4384	9.694369	14.85888
891	1	-482.2149	0	-482.2149	0.5426394	251.4909
892	0	-107.1047	0	-107.1047	9.05767	15.4201
893	1	-510.3196	0	-510.3196	0.465149	309.1208
894	0	-118.9013	0	-118.9013	7.903543	16.86546
895	1	-505.2682	0	-505.2682	0.4954757	297.2021
896	0	-124.177	0	-124.177	7.366643	17.5362
897	1	-449.7073	0	-449.7073	0.6783037	197.6391
898	0	-117.359	0	-117.359	8.810719	16.5982
899	1	-461.4136	0	-461.4136	0.6141802	215.5265
900	0	-125.9638	0	-125.9638	7.492136	17.78198
901	1	-483.6004	0	-483.6004	0.5123872	253.941
902	0	-123.3747	0	-123.3747	8.764727	17.29209
903	1	-499.9953	0	-499.9953	0.4857777	286.7914
904	0	-93.93661	0	-93.93661	10.46248	13.9246
905	1	-466.0295	0	-466.0295	0.62406	222.9599
906	0	-103.5722	0	-103.5722	9.611567	14.98609
907	1	-488.5433	0	-488.5433	0.5735483	262
908	0	-44.64811	0	-44.64811	15.66616	9.565658
909	1	-470.4604	0	-470.4604	0.5903331	230.5097
910	0	-5.825719	0	-5.825719	16.81275	7.157727
911	1	-463.5284	0	-463.5284	0.5967319	218.8581
912	0	-9.64645	0	-9.64645	17.67134	7.396948
913	1	-464.5202	0	-464.5202	0.6143595	220.5842
914	0	-23.19732	0	-23.19732	16.33313	8.198149
915	1	-457.5876	0	-457.5876	0.6017664	209.0379
916	0	-23.55982	0	-23.55982	15.01667	8.203054
917	1	-472.0423	0	-472.0423	0.5346525	232.48
918	0	-65.13708	0	-65.13708	13.60616	11.15125
919	1	-503.2123	0	-503.2123	0.5387441	290.4801
920	0	-54.12075	0	-54.12075	13.86253	10.32843
921	1	-485.9542	0	-485.9542	0.5289718	258.5527
922	0	7.112443	0	7.112443	21.5542	6.494934
923	1	-490.8328	0	-490.8328	0.4407236	265.5258
924	0	-27.1931	0	-27.1931	16.02742	8.448496
925	1	-482.7414	0	-482.7414	0.5806558	251.6619
926	0	-33.46511	0	-33.46511	13.62525	8.824736
927	1	-501.5276	0	-501.5276	0.4745958	290.1577
928	0	-48.80653	0	-48.80653	13.29151	9.953685
929	1	-525.719	0	-525.719	0.3765937	347.0414
930	0	-95.75948	0	-95.75948	8.882236	14.15405
931	1	-536.1351	0	-536.1351	0.3777706	374.6471
932	0	-103.8706	0	-103.8706	8.382982	15.04486
933	1	-528.0994	0	-528.0994	0.3504042	352.0177
934	0	-103.0195	0	-103.0195	8.266541	14.92821
935	1	-516.9052	0	-516.9052	0.43884	324.7608
936	0	-120.5571	0	-120.5571	7.736211	17.0752
937	1	-543.9973	0	-543.9973	0.3791027	395.3224
938	0	-121.189	0	-121.189	8.127798	17.14079
939	1	-526.196	0	-526.196	0.4278503	346.8204
940	0	-82.84758	0	-82.84758	9.624682	12.83125
941	1	-513.0308	0	-513.0308	0.4317698	316.0302
942	0	-89.95915	0	-89.95915	10.14458	13.56453
943	1	-513.2649	0	-513.2649	0.4703057	315.1566
944	0	-97.64642	0	-97.64642	9.600162	14.37018
945	1	-555.7833	0	-555.7833	0.3153145	433.8355
946	0	-130.4793	0	-130.4793	6.809617	18.35376
947	1	-606.5741	0	-606.5741	0.2077255	631.9124
948	0	-104.9461	0	-104.9461	9.998316	15.06874
949	1	-561.4387	0	-561.4387	0.2790535	451.4001
950	0	-114.1568	0	-114.1568	8.150794	16.27591
951	1	-498.5514	0	-498.5514	0.5416401	281.6569
952	0	-126.2013	0	-126.2013	7.92713	17.78633
953	1	-477.6957	0	-477.6957	0.5602899	243.2087
954	0	-96.54885	0	-96.54885	10.07921	14.221
955	1	-448.0802	0	-448.0802	0.8436696	191.8424
956	0	-114.4542	0	-114.4542	7.002525	16.09271
957	1	-457.3348	0	-457.3348	0.7351609	207.495
958	0	-139.8856	0	-139.8856	7.392583	19.66307
959	1	-471.9053	0	-471.9053	0.6172522	232.5414
960	0	-151.0846	0	-151.0846	5.533679	21.29367
961	1	-437.6352	0	-437.6352	0.669582	179.5776
962	0	-153.2709	0	-153.2709	6.972558	21.64677
